,Filename,UtteranceName,Speaker,Text,Start,End,Length
5,AA-JL-AZ,1_Adult2_AA-JL-AZ,Adult2,Ah okay !,5.0,8.0,3
9,AA-JL-AZ,2_Adult2_AA-JL-AZ,Adult2,"Mais, je me masque ! Okay !  Okay! Je suis prête ! Tu... Tu voudrais que je commence ?",8.0,14.0,19
13,AA-JL-AZ,3_Adult2_AA-JL-AZ,Adult2,Okay !,14.0,18.0,2
17,AA-JL-AZ,4_Adult2_AA-JL-AZ,Adult2,C'est comme tu veux !,18.0,22.0,5
21,AA-JL-AZ,5_Adult2_AA-JL-AZ,Adult2,"Alors, vas-y devine... Euh... Je vais utiliser la liste de Juliette, du coup. C'est bon !",22.0,31.0,16
25,AA-JL-AZ,6_Adult2_AA-JL-AZ,Adult2,Euh...Non !,31.0,33.0,2
29,AA-JL-AZ,7_Adult2_AA-JL-AZ,Adult2,Oui !,33.0,35.0,2
33,AA-JL-AZ,8_Adult2_AA-JL-AZ,Adult2,Euh... non!,35.0,38.0,2
37,AA-JL-AZ,9_Adult2_AA-JL-AZ,Adult2,Oui ! T`as.,38.0,40.0,3
41,AA-JL-AZ,10_Adult2_AA-JL-AZ,Adult2,Ouais !,40.0,45.0,2
45,AA-JL-AZ,11_Adult2_AA-JL-AZ,Adult2,"Oui ! Oh oui ! Faut le... Faut le rappetir. Mais, ça tient dans la main inh. Ça se porte.",45.0,56.0,20
49,AA-JL-AZ,12_Adult2_AA-JL-AZ,Adult2,Ouais !,56.0,58.0,2
53,AA-JL-AZ,13_Adult2_AA-JL-AZ,Adult2,Yes ! Voilà ! C'est bon !,58.0,64.0,7
57,AA-JL-AZ,14_Adult2_AA-JL-AZ,Adult2,"Vas-y, alors ! Euh... Ah ! C'est moi.. cette fois... Euh Mm... Euh... est-ce que... euh... on en a dans la maison ?",64.0,75.0,23
61,AA-JL-AZ,15_Adult2_AA-JL-AZ,Adult2,Non !,75.0,76.0,2
65,AA-JL-AZ,16_Adult2_AA-JL-AZ,Adult2,T`as hésité ! Il y a des gens qui en ont dans leur maison.,76.0,81.0,14
69,AA-JL-AZ,17_Adult2_AA-JL-AZ,Adult2,Un ins...un instrument ?,81.0,84.0,4
73,AA-JL-AZ,18_Adult2_AA-JL-AZ,Adult2,"Mais, on en avait dans la maison...",84.0,87.0,7
77,AA-JL-AZ,19_Adult2_AA-JL-AZ,Adult2,On en a dans...T`en a dans le cabanon ?,87.0,91.0,9
81,AA-JL-AZ,20_Adult2_AA-JL-AZ,Adult2,"Ah ! Euh... Euh...Euh... Je sais pas. Roland, il y en a dans la maison ? Chez lui ?",91.0,102.0,19
85,AA-JL-AZ,21_Adult2_AA-JL-AZ,Adult2, C'est un truc qui... Pour les bébés ?,102.0,106.0,8
89,AA-JL-AZ,22_Adult2_AA-JL-AZ,Adult2,"Ah ! c'est, ça se mange ?",106.0,110.0,7
93,AA-JL-AZ,23_Adult2_AA-JL-AZ,Adult2,Ah ! Euhm... On en a eu récemment dans la maison ?,110.0,116.0,12
97,AA-JL-AZ,24_Adult2_AA-JL-AZ,Adult2,C'est salé ?,116.0,118.0,3
101,AA-JL-AZ,25_Adult2_AA-JL-AZ,Adult2,Sucré on avait anh.... des madeleines ? Non ! On en avait récemment !,118.0,127.0,14
105,AA-JL-AZ,26_Adult2_AA-JL-AZ,Adult2,Ah ! C'est un fruit ?,127.0,131.0,6
109,AA-JL-AZ,27_Adult2_AA-JL-AZ,Adult2,Euh Mmm... C'est un agrume ?,131.0,140.0,6
113,AA-JL-AZ,28_Adult2_AA-JL-AZ,Adult2,On l'espère sucré... Ah ! Ananas !,140.0,145.0,7
117,AA-JL-AZ,29_Adult2_AA-JL-AZ,Adult2,Non ! .... Mangue !,145.0,149.0,5
121,AA-JL-AZ,30_Adult2_AA-JL-AZ,Adult2,"Alors, C'est un fruit de... que l'on trouve au Brésil, souvent ?",149.0,153.0,12
125,AA-JL-AZ,31_Adult2_AA-JL-AZ,Adult2,C'est un fruit exotique?,153.0,153.0,4
129,AA-JL-AZ,32_Adult2_AA-JL-AZ,Adult2,Kiwi !,153.0,157.0,2
133,AA-JL-AZ,33_Adult2_AA-JL-AZ,Adult2,"Euhm ! Voilà ! Moi, j'aime ce fruit ? Oui ?",157.0,167.0,11
137,AA-JL-AZ,34_Adult2_AA-JL-AZ,Adult2,"Tout le monde l'aime, ce fruit, enfin, C'est un fruit rouge ?",167.0,169.0,12
141,AA-JL-AZ,35_Adult2_AA-JL-AZ,Adult2,Ah ! Des fraises !,169.0,170.0,5
143,AA-JL-AZ,36_Adult2_AA-JL-AZ,Adult2,Ouais !,170.0,174.0,2
147,AA-JL-AZ,37_Adult2_AA-JL-AZ,Adult2,"Uhm.. alors, vas-y. On en a dans la maison",174.0,184.0,9
153,AA-JL-AZ,38_Adult2_AA-JL-AZ,Adult2,Oui.,184.0,186.0,1
157,AA-JL-AZ,39_Adult2_AA-JL-AZ,Adult2,Non.,186.0,190.0,1
161,AA-JL-AZ,40_Adult2_AA-JL-AZ,Adult2,Non.,190.0,196.0,1
165,AA-JL-AZ,41_Adult2_AA-JL-AZ,Adult2,"Euh...non non non ! Euh... t`en a... t`en a là où tu es, dans le cabanin et moi...y'en a ici aussi dans la partie. Mais, non.",196.0,209.0,26
169,AA-JL-AZ,42_Adult2_AA-JL-AZ,Adult2,ohhh....,209.0,212.0,1
173,AA-JL-AZ,43_Adult2_AA-JL-AZ,Adult2,"Ça s'écoute, ça s'entend !",212.0,215.0,5
177,AA-JL-AZ,44_Adult2_AA-JL-AZ,Adult2,Yes !,215.0,222.0,2
181,AA-JL-AZ,45_Adult2_AA-JL-AZ,Adult2,Euh .... Alors ! Est-ce que c'est vivant ?,222.0,232.0,9
185,AA-JL-AZ,46_Adult2_AA-JL-AZ,Adult2,Okay ! C'est un humain ?,232.0,235.0,6
189,AA-JL-AZ,47_Adult2_AA-JL-AZ,Adult2," C'est un... c'est un membre, comme un....Euh... un membre, comme...",235.0,241.0,10
193,AA-JL-AZ,48_Adult2_AA-JL-AZ,Adult2,..les bras ?,241.0,242.0,3
197,AA-JL-AZ,49_Adult2_AA-JL-AZ,Adult2,les jambes ?,242.0,246.0,3
201,AA-JL-AZ,50_Adult2_AA-JL-AZ,Adult2,Tête ?,246.0,249.0,2
205,AA-JL-AZ,51_Adult2_AA-JL-AZ,Adult2,Doigts ?,249.0,253.0,2
209,AA-JL-AZ,52_Adult2_AA-JL-AZ,Adult2,"Les membres, il y en a pas 50 quoi.",253.0,259.0,9
213,AA-JL-AZ,53_Adult2_AA-JL-AZ,Adult2,C'est sur le visage ?,259.0,263.0,5
217,AA-JL-AZ,54_Adult2_AA-JL-AZ,Adult2,"Ah, les yeux.",263.0,265.0,3
221,AA-JL-AZ,55_Adult2_AA-JL-AZ,Adult2,Bouche ?,265.0,266.0,2
225,AA-JL-AZ,56_Adult2_AA-JL-AZ,Adult2,Nez !,266.0,269.0,2
229,AA-JL-AZ,57_Adult2_AA-JL-AZ,Adult2,Les oreilles ?,269.0,272.0,3
233,AA-JL-AZ,58_Adult2_AA-JL-AZ,Adult2,Okay ! Euh ! Okay ! Vas-y!,272.0,281.0,7
237,AA-JL-AZ,59_Adult2_AA-JL-AZ,Adult2,Oui !,281.0,286.0,2
241,AA-JL-AZ,60_Adult2_AA-JL-AZ,Adult2,Yes !,286.0,292.0,2
245,AA-JL-AZ,61_Adult2_AA-JL-AZ,Adult2,Non !,292.0,295.0,2
249,AA-JL-AZ,62_Adult2_AA-JL-AZ,Adult2,"Parfois, elle peut, un peu.",295.0,310.0,5
253,AA-JL-AZ,63_Adult2_AA-JL-AZ,Adult2,"Non ! Elle peut le porter. Sur elle. euh... Non ! C'est pas un vêtement, ou un truc comme ça.",310.0,318.0,20
257,AA-JL-AZ,64_Adult2_AA-JL-AZ,Adult2,Non.,318.0,322.0,1
261,AA-JL-AZ,65_Adult2_AA-JL-AZ,Adult2,"Oui. Mais, très spécifique.",322.0,328.0,4
265,AA-JL-AZ,66_Adult2_AA-JL-AZ,Adult2,Nn... Non !,328.0,330.0,3
269,AA-JL-AZ,67_Adult2_AA-JL-AZ,Adult2,C'est  Panda.,330.0,335.0,2
273,AA-JL-AZ,68_Adult2_AA-JL-AZ,Adult2, panda inh. Normalement.,335.0,340.0,3
277,AA-JL-AZ,69_Adult2_AA-JL-AZ,Adult2,"Ah, c'est pour 10 minutes ? D'accord.",340.0,343.0,7
281,AA-JL-AZ,70_Adult2_AA-JL-AZ,Adult2,J'avais pensé que c'était pas forcément 10 minutes...que c'était juste .,343.0,348.0,11
285,AA-JL-AZ,71_Adult2_AA-JL-AZ,Adult2,"Ah, Okay Okay. Alors, euh...",348.0,355.0,5
289,AA-JL-AZ,72_Adult2_AA-JL-AZ,Adult2,"Ben, emh, on en a deux dans la maison ?",355.0,362.0,10
293,AA-JL-AZ,73_Adult2_AA-JL-AZ,Adult2,"Ok, dans le jardin, oui.",362.0,366.0,5
297,AA-JL-AZ,74_Adult2_AA-JL-AZ,Adult2,Ok. C'est une plante ?,366.0,370.0,5
301,AA-JL-AZ,75_Adult2_AA-JL-AZ,Adult2,C'est vivant ?,370.0,374.0,3
305,AA-JL-AZ,76_Adult2_AA-JL-AZ,Adult2,... une plante.,374.0,378.0,3
309,AA-JL-AZ,77_Adult2_AA-JL-AZ,Adult2,"Uhmm! C'est une plante ? Moi, dans le jardin... C'est un objet ?",378.0,389.0,13
313,AA-JL-AZ,78_Adult2_AA-JL-AZ,Adult2,Ah. De l'eau ?,389.0,394.0,4
317,AA-JL-AZ,79_Adult2_AA-JL-AZ,Adult2,"Alors, vas-y.",394.0,403.0,2
321,AA-JL-AZ,80_Adult2_AA-JL-AZ,Adult2,Oui. Enfin...c'est partout.,403.0,408.0,3
325,AA-JL-AZ,81_Adult2_AA-JL-AZ,Adult2,"Oui. Sans rire. Il y en a partout Euh... Toutes les maisons, tous les bureaux... Euh...",408.0,416.0,16
329,AA-JL-AZ,82_Adult2_AA-JL-AZ,Adult2,Non.,416.0,420.0,1
333,AA-JL-AZ,83_Adult2_AA-JL-AZ,Adult2,On peut dire que c'est l'antécédent des ordinateurs,420.0,424.0,8
337,AA-JL-AZ,84_Adult2_AA-JL-AZ,Adult2,Non.,424.0,426.0,1
341,AA-JL-AZ,85_Adult2_AA-JL-AZ,Adult2,Mais il y a là dedans.,426.0,437.0,6
345,AA-JL-AZ,86_Adult2_AA-JL-AZ,Adult2,"On utilise l'ordinateur, pour quoi faire par là. Mais, en général...",437.0,449.0,11
349,AA-JL-AZ,87_Adult2_AA-JL-AZ,Adult2,"Bon, on pouvait utiliser ça pour faire des recherches. Mais non. Pas vraiment. C'est plus... plus pour...",449.0,460.0,17
353,AA-JL-AZ,88_Adult2_AA-JL-AZ,Adult2,"C'était plus utilisé pour garder des informations. On l'utilise encore pour garder des informations. Euh... Voilà ! Et, Juliette, elle s'en sert tout le temps de cette chose-là... Tout le temps. Tout le temps.",460.0,482.0,34
357,AA-JL-AZ,89_Adult2_AA-JL-AZ,Adult2,"Non. Mais, il y en a dans les livres.",482.0,490.0,9
361,AA-JL-AZ,90_Adult2_AA-JL-AZ,Adult2,"Oui. Sans ça, tu ne peux pas faire un livre.",490.0,496.0,10
365,AA-JL-AZ,91_Adult2_AA-JL-AZ,Adult2,Non.,496.0,502.0,1
369,AA-JL-AZ,92_Adult2_AA-JL-AZ,Adult2,C'est du papier. ,502.0,505.0,3
371,AA-JL-AZ,93_Adult2_AA-JL-AZ,Adult2,"Alors, ça de l'ordinateur, le papier euh....",505.0,506.0,7
373,AA-JL-AZ,94_Adult2_AA-JL-AZ,Adult2,"Eh ben. Oui. C'était là, enfin...",506.0,513.0,6
377,AA-JL-AZ,95_Adult2_AA-JL-AZ,Adult2,Euh...Alors. Est-ce que c'est grand?,513.0,517.0,5
381,AA-JL-AZ,96_Adult2_AA-JL-AZ,Adult2,Est-ce que j'aime cette chose ?,517.0,521.0,6
385,AA-JL-AZ,97_Adult2_AA-JL-AZ,Adult2,"Est-ce que Juliette, elle a eu cette chose ?",521.0,525.0,9
389,AA-JL-AZ,98_Adult2_AA-JL-AZ,Adult2, Est-ce que c'est vivant ?,525.0,527.0,5
393,AA-JL-AZ,99_Adult2_AA-JL-AZ,Adult2,Ah ! Est-ce que c'est une personne ?,527.0,533.0,8
397,AA-JL-AZ,100_Adult2_AA-JL-AZ,Adult2,Euuuh... Est-ce que c'est une personne connue ?,533.0,543.0,8
401,AA-JL-AZ,101_Adult2_AA-JL-AZ,Adult2,C'est un métier.,543.0,548.0,3
405,AA-JL-AZ,102_Adult2_AA-JL-AZ,Adult2,Euuuuh... C'est un pompier.,548.0,555.0,4
409,AA-JL-AZ,103_Adult2_AA-JL-AZ,Adult2,Un avocat.,555.0,565.0,2
413,AA-JL-AZ,104_Adult2_AA-JL-AZ,Adult2,Un métier que.... j'aurais pu faire moi.,565.0,574.0,7
417,AA-JL-AZ,105_Adult2_AA-JL-AZ,Adult2,Il y en a des amis qui ont ce métier ?,574.0,579.0,11
421,AA-JL-AZ,106_Adult2_AA-JL-AZ,Adult2,Tu ne connais personne qui a ce métier ?,579.0,587.0,9
425,AA-JL-AZ,107_Adult2_AA-JL-AZ,Adult2,"Euh...Donc, c'est pas un médecin, un chercheur, enfin, un musicien.",587.0,594.0,10
429,AA-JL-AZ,108_Adult2_AA-JL-AZ,Adult2,Ouais. Ehm... Un artiste... Euh ?,594.0,602.0,6
433,AA-JL-AZ,109_Adult2_AA-JL-AZ,Adult2,"Oui. Je sais. Je je je ...donc je pense à voix haute, j'essaie de penser à un métier qu'on ne connaît pas. J'sais pas. Tapissier ou euh... euh...",602.0,613.0,28
437,AA-JL-AZ,110_Adult2_AA-JL-AZ,Adult2, Euhm....Je sais pas. Euh...,613.0,625.0,4
441,AA-JL-AZ,111_Adult2_AA-JL-AZ,Adult2,Un tapissié ?,625.0,631.0,3
445,AA-JL-AZ,112_Adult2_AA-JL-AZ,Adult2,"Ah ! Qu'est-ce qui pourrait faire ? Qu'est-ce qui pourrait faire ce métier, alors ? Qu'est-ce qu'il fait? c'est quoi le quotidien ?",631.0,638.0,23
449,AA-JL-AZ,113_Adult2_AA-JL-AZ,Adult2,Un policier.,638.0,645.0,2
453,AA-JL-AZ,114_Adult2_AA-JL-AZ,Adult2,"Euh, vas-y.",645.0,655.0,2
457,AA-JL-AZ,115_Adult2_AA-JL-AZ,Adult2,Uhm non.,655.0,659.0,2
461,AA-JL-AZ,116_Adult2_AA-JL-AZ,Adult2,Oui ,659.0,672.0,1
465,AA-JL-AZ,117_Adult2_AA-JL-AZ,Adult2,Non.,672.0,680.0,1
469,AA-JL-AZ,118_Adult2_AA-JL-AZ,Adult2,Non.,680.0,682.0,1
473,AA-JL-AZ,119_Adult2_AA-JL-AZ,Adult2,Non.,682.0,685.0,1
477,AA-JL-AZ,120_Adult2_AA-JL-AZ,Adult2,Ça peut être grand ou petit. C'est bien en plusieurs tailles.,685.0,692.0,11
481,AA-JL-AZ,121_Adult2_AA-JL-AZ,Adult2,Oui. Il y en a de grosses et de petites.,692.0,702.0,10
485,AA-JL-AZ,122_Adult2_AA-JL-AZ,Adult2,Non.,702.0,707.0,1
489,AA-JL-AZ,123_Adult2_AA-JL-AZ,Adult2,Non. Des étagères ? Pour mettre des choses ?,707.0,716.0,9
495,AA-JL-AZ,124_Adult2_AA-JL-AZ,Adult2,On pourrait....,716.0,719.0,2
499,AA-JL-AZ,125_Adult2_AA-JL-AZ,Adult2,"Non. Mais, caisses, c'était pas loin. C'était pas loin.",719.0,727.0,9
503,AA-JL-AZ,126_Adult2_AA-JL-AZ,Adult2,Non.,727.0,731.0,1
507,AA-JL-AZ,127_Adult2_AA-JL-AZ,Adult2,"Bon, si tu penses au mot général pour décrire une caisse, par exemple. Si t'essayais de décrire ça à un enfant qui ne sait pas ce que c'est exactement. Je pense que tu tomberais sur le bon mot. C'est un mot très très général.",731.0,759.0,44
511,AA-JL-AZ,128_Adult2_AA-JL-AZ,Adult2,Et ça s'ouvre et ça se ferme.,759.0,763.0,7
515,AA-JL-AZ,129_Adult2_AA-JL-AZ,Adult2,Non. ,763.0,765.0,1
519,AA-JL-AZ,130_Adult2_AA-JL-AZ,Adult2,Non.,765.0,781.0,1
524,AA-JL-AZ,131_Adult2_AA-JL-AZ,Adult2,"Ouais. Mais le mot général, pour ça. Un paquet ? Un paquet  Je sais pas ce que c'est.",781.0,788.0,18
526,AA-JL-AZ,132_Adult2_AA-JL-AZ,Adult2,Un carton c'est quoi ? Si tu as un enfant qui te dit...Euh...C'est quoi un carton ?,788.0,792.0,17
528,AA-JL-AZ,133_Adult2_AA-JL-AZ,Adult2,C'est un truc pour mettre les choses dedans. C'est un truc. C'est un truc. ,792.0,802.0,14
530,AA-JL-AZ,134_Adult2_AA-JL-AZ,Adult2,"C'est ce que... Ça y est. Ce mot-là, n'importe quel enfant sait ce que c'est. ",802.0,809.0,15
531,AA-JL-AZ,135_Adult2_AA-JL-AZ,Adult2,"Alors, j'en ai n'ai, j'en n'ai une que tu m'as offert.",809.0,817.0,11
535,AA-JL-AZ,136_Adult2_AA-JL-AZ,Adult2,"Yes. Une boîte.  Ok. Eddie, après vous passez à la ...",817.0,825.0,11
539,AA-JL-AZ,137_Adult2_AA-JL-AZ,Adult2,"Bon. Je trouve qu'on a été fort, non ?",825.0,829.0,9
547,AA-JL-AZ,138_Adult2_AA-JL-AZ,Adult2,"Oui. Mais, normalement, quand des consignes ne sont pas données exactement, c'est ce que...",880.0,887.0,14
551,AA-JL-AZ,139_Adult2_AA-JL-AZ,Adult2,Pas autant...,887.0,890.0,2
555,AA-JL-AZ,140_Adult2_AA-JL-AZ,Adult2,Ouais. ,890.0,903.0,1
559,AA-JL-AZ,141_Adult2_AA-JL-AZ,Adult2,"Voilà, c'est le seul truc qui est... euh... Ou je ne sais pas jusqu'où on pouvait y aller dans l'explication du mot.",903.0,911.0,22
563,AA-JL-AZ,142_Adult2_AA-JL-AZ,Adult2,Pas de soucis. C'est pas plus grave. C'est une façon de faire parler...,911.0,921.0,13
567,AA-JL-AZ,143_Adult2_AA-JL-AZ,Adult2,"Bon, bah ce qu'on sait, c'est que tu parles plus sur un mot que si t'avais pas de mot. Tu vois. parce que tu cherches à....Mais, bon.",921.0,935.0,27
571,AA-JL-AZ,144_Adult2_AA-JL-AZ,Adult2,Tu creuses.,935.0,940.0,2
575,AA-JL-AZ,145_Adult2_AA-JL-AZ,Adult2,Ton background est...,940.0,949.0,3
579,AA-JL-AZ,146_Adult2_AA-JL-AZ,Adult2,On voit que tu es dans une salle de studio.,949.0,956.96,10
3,AA-JL-AZ,147_Adult1_AA-JL-AZ,Adult1,Ouais! On fait.... On fait la même chose. ,4.0,6.0,8
7,AA-JL-AZ,148_Adult1_AA-JL-AZ,Adult1,Voilà !,6.0,14.0,2
11,AA-JL-AZ,149_Adult1_AA-JL-AZ,Adult1,Ouais !,14.0,16.0,2
15,AA-JL-AZ,150_Adult1_AA-JL-AZ,Adult1,C'est moi qui devine ou c'est toi qui devine ? Marianne ?,16.0,20.0,12
19,AA-JL-AZ,151_Adult1_AA-JL-AZ,Adult1,"Ben non ! Ben, je... euh...",20.0,29.0,6
23,AA-JL-AZ,152_Adult1_AA-JL-AZ,Adult1,"Bon, ça se mange.",29.0,32.0,4
27,AA-JL-AZ,153_Adult1_AA-JL-AZ,Adult1,C'est un objet ?,32.0,34.0,4
31,AA-JL-AZ,154_Adult1_AA-JL-AZ,Adult1,C'est gros ?,34.0,37.0,3
35,AA-JL-AZ,155_Adult1_AA-JL-AZ,Adult1,Ss... C'est dans l'appartement ?,37.0,40.0,5
39,AA-JL-AZ,156_Adult1_AA-JL-AZ,Adult1,Plein ?,40.0,42.0,2
43,AA-JL-AZ,157_Adult1_AA-JL-AZ,Adult1,Ça tient dans la main ?,42.0,53.0,6
47,AA-JL-AZ,158_Adult1_AA-JL-AZ,Adult1,"Ah ! C'est un vêtement, donc.",53.0,56.0,6
51,AA-JL-AZ,159_Adult1_AA-JL-AZ,Adult1,C'est...Euh... une chaussette ?,56.0,60.0,4
55,AA-JL-AZ,160_Adult1_AA-JL-AZ,Adult1,Okay ! C'est bon pour moi !,60.0,71.0,7
59,AA-JL-AZ,161_Adult1_AA-JL-AZ,Adult1,Non !,71.0,76.0,2
63,AA-JL-AZ,162_Adult1_AA-JL-AZ,Adult1,On en a !,76.0,79.0,4
67,AA-JL-AZ,163_Adult1_AA-JL-AZ,Adult1,Ouais ! On en avait dans la maison.,79.0,82.0,8
71,AA-JL-AZ,164_Adult1_AA-JL-AZ,Adult1,Non !,82.0,86.0,2
75,AA-JL-AZ,165_Adult1_AA-JL-AZ,Adult1,Uhm...,86.0,89.0,1
79,AA-JL-AZ,166_Adult1_AA-JL-AZ,Adult1,Non !,89.0,100.0,2
83,AA-JL-AZ,167_Adult1_AA-JL-AZ,Adult1,J`en sais rien.,100.0,105.0,3
87,AA-JL-AZ,168_Adult1_AA-JL-AZ,Adult1,Non !,105.0,109.0,2
91,AA-JL-AZ,169_Adult1_AA-JL-AZ,Adult1,Oui !,109.0,114.0,2
95,AA-JL-AZ,170_Adult1_AA-JL-AZ,Adult1,Oui !,114.0,117.0,2
99,AA-JL-AZ,171_Adult1_AA-JL-AZ,Adult1,Non !,117.0,124.0,2
103,AA-JL-AZ,172_Adult1_AA-JL-AZ,Adult1,"On espère... On espère que ce soit sucré, mais, ça l'est pas souv...ça l'ai pas tout le temps.",124.0,129.0,18
107,AA-JL-AZ,173_Adult1_AA-JL-AZ,Adult1,Ouais ! ,129.0,136.0,2
111,AA-JL-AZ,174_Adult1_AA-JL-AZ,Adult1,Non.,136.0,143.0,1
115,AA-JL-AZ,175_Adult1_AA-JL-AZ,Adult1,Non !,143.0,147.0,2
119,AA-JL-AZ,176_Adult1_AA-JL-AZ,Adult1,On peut faire tous les ag....ehhh,147.0,151.0,6
123,AA-JL-AZ,177_Adult1_AA-JL-AZ,Adult1,Non !,151.0,153.0,2
127,AA-JL-AZ,178_Adult1_AA-JL-AZ,Adult1,Non !,153.0,156.0,2
131,AA-JL-AZ,179_Adult1_AA-JL-AZ,Adult1,Non !,156.0,161.0,2
135,AA-JL-AZ,180_Adult1_AA-JL-AZ,Adult1,"Oui ! Tout le monde l'aime, à peu prêt, oui.",161.0,168.0,10
139,AA-JL-AZ,181_Adult1_AA-JL-AZ,Adult1,Oui !,168.0,170.0,2
145,AA-JL-AZ,182_Adult1_AA-JL-AZ,Adult1,Okay !,170.0,177.0,2
149,AA-JL-AZ,183_Adult1_AA-JL-AZ,Adult1,On en a dans la maison ?,177.0,182.0,7
151,AA-JL-AZ,184_Adult1_AA-JL-AZ,Adult1,C`est un obj... C`est donc un objet.?,182.0,185.0,7
155,AA-JL-AZ,185_Adult1_AA-JL-AZ,Adult1,Et ça ne se mange pas.,185.0,187.0,6
159,AA-JL-AZ,186_Adult1_AA-JL-AZ,Adult1,Et ...euh ça sert à écrire?,187.0,191.0,6
163,AA-JL-AZ,187_Adult1_AA-JL-AZ,Adult1,Non ? Euh... c'est un tableau ?,191.0,207.0,7
167,AA-JL-AZ,188_Adult1_AA-JL-AZ,Adult1,Ça sert à écouter quelque chose ?,207.0,211.0,7
171,AA-JL-AZ,189_Adult1_AA-JL-AZ,Adult1,à regarder...,211.0,213.0,2
175,AA-JL-AZ,190_Adult1_AA-JL-AZ,Adult1,Ah ! Une guitare ?,213.0,217.0,5
179,AA-JL-AZ,191_Adult1_AA-JL-AZ,Adult1,"Bon ! Euh ! Okay ! Moi, j'y suis. C'est bon !",217.0,226.0,12
183,AA-JL-AZ,192_Adult1_AA-JL-AZ,Adult1,Oui !,226.0,233.0,2
187,AA-JL-AZ,193_Adult1_AA-JL-AZ,Adult1,"Non ! C`est une partie d`un humain,",233.0,241.0,7
191,AA-JL-AZ,194_Adult1_AA-JL-AZ,Adult1,Oui.,241.0,241.0,1
195,AA-JL-AZ,195_Adult1_AA-JL-AZ,Adult1,uhm.,241.0,244.0,1
199,AA-JL-AZ,196_Adult1_AA-JL-AZ,Adult1,Non !,244.0,247.0,2
203,AA-JL-AZ,197_Adult1_AA-JL-AZ,Adult1,Non !,247.0,251.0,2
207,AA-JL-AZ,198_Adult1_AA-JL-AZ,Adult1,Doigts ? Non !,251.0,255.0,4
211,AA-JL-AZ,199_Adult1_AA-JL-AZ,Adult1,"Bon, je peux...C'est juste une partie. C'est pas forcément un membre.",255.0,262.0,11
215,AA-JL-AZ,200_Adult1_AA-JL-AZ,Adult1,Oui !,262.0,264.0,2
219,AA-JL-AZ,201_Adult1_AA-JL-AZ,Adult1,Non !,264.0,266.0,2
223,AA-JL-AZ,202_Adult1_AA-JL-AZ,Adult1,Non !,266.0,267.0,2
227,AA-JL-AZ,203_Adult1_AA-JL-AZ,Adult1,"Voilà ! On va finir par y arriver, je pense. ",267.0,271.0,10
231,AA-JL-AZ,204_Adult1_AA-JL-AZ,Adult1,Oui !,271.0,277.0,2
235,AA-JL-AZ,205_Adult1_AA-JL-AZ,Adult1,Euuuuuuuh... C'est dans la maison ?,277.0,283.0,6
239,AA-JL-AZ,206_Adult1_AA-JL-AZ,Adult1,Euuuuuuuh... C'est dans la chambre de Josh.,283.0,287.0,7
243,AA-JL-AZ,207_Adult1_AA-JL-AZ,Adult1,Elle s'en sert pour regarder les choses ?,287.0,293.0,8
247,AA-JL-AZ,208_Adult1_AA-JL-AZ,Adult1,Elle s'en sert pour dormir ?,293.0,301.0,6
251,AA-JL-AZ,209_Adult1_AA-JL-AZ,Adult1,Euh... Elle le porte sur elle ?,301.0,317.0,7
255,AA-JL-AZ,210_Adult1_AA-JL-AZ,Adult1,C'est pas un sac ou un truc comme ça ?,317.0,320.0,10
259,AA-JL-AZ,211_Adult1_AA-JL-AZ,Adult1, Euh... C'est une peluche pour....,320.0,326.0,5
263,AA-JL-AZ,212_Adult1_AA-JL-AZ,Adult1,Euuuuh... un ours ?,326.0,329.0,4
267,AA-JL-AZ,213_Adult1_AA-JL-AZ,Adult1,Un Panda !,329.0,331.0,3
271,AA-JL-AZ,214_Adult1_AA-JL-AZ,Adult1,"Un panda, d'accord.",331.0,338.0,3
275,AA-JL-AZ,215_Adult1_AA-JL-AZ,Adult1,T'as fait 10 minutes ? Non. Si ?,338.0,341.0,8
279,AA-JL-AZ,216_Adult1_AA-JL-AZ,Adult1,"Ben, moi j'en sais rien. Ben...Euh...",341.0,346.0,6
283,AA-JL-AZ,217_Adult1_AA-JL-AZ,Adult1,"Non non. C'était au moins 10 minutes, enfin...",346.0,350.0,8
287,AA-JL-AZ,218_Adult1_AA-JL-AZ,Adult1,C'est bon. Tu peux y aller.,350.0,358.0,6
291,AA-JL-AZ,219_Adult1_AA-JL-AZ,Adult1,"Deux dans la maison, dans l'appartement, non.",358.0,364.0,7
295,AA-JL-AZ,220_Adult1_AA-JL-AZ,Adult1,Ouais.,364.0,368.0,1
299,AA-JL-AZ,221_Adult1_AA-JL-AZ,Adult1,Non.,368.0,372.0,1
303,AA-JL-AZ,222_Adult1_AA-JL-AZ,Adult1,"C'est vivant... euh... c'est pas vivant., non. C'est pas",372.0,377.0,9
307,AA-JL-AZ,223_Adult1_AA-JL-AZ,Adult1,"non non, ce n'est pas vivant.",377.0,384.0,6
311,AA-JL-AZ,224_Adult1_AA-JL-AZ,Adult1,C'est entreposé dans le jardin.  Ça entre...,384.0,390.0,7
315,AA-JL-AZ,225_Adult1_AA-JL-AZ,Adult1,Ouais!,390.0,396.0,1
319,AA-JL-AZ,226_Adult1_AA-JL-AZ,Adult1,"Euh...C'est.... Bon, c'est dans la même maison. C'est ....euh...",396.0,407.0,9
323,AA-JL-AZ,227_Adult1_AA-JL-AZ,Adult1,C'est partout.,407.0,414.0,2
